"gender","height","handsize","age","gaming","chat","maps","video","social","reading","total_minutes","days_ago","years_ago","discount","phone_id","brand","size_cat","price","screen_size","review"
"female",61,6.58,20,217.961772121929,372.757571366416,136.698672670245,338.964935549723,336.60458720354,45.5202630753783,1448.50780198723,342.505691315979,1,"H2","H2","huawei","l",719.1,6.3,"Impressive battery life on this Huawei phone! Its sleek design complements my busy schedule, allowing me to stay connected for hours on end."
"male",69,7.65,21,198.466630903856,238.597753570885,201.355757902017,283.605477409061,142.079174059368,250.660005788211,1314.7647996334,455.279819938354,2,"","S1","samsung","s",749,5.8,"A reliable Samsung phone that easily handles heavy daily tasks. Perfect for a multitasking pro who needs a device that won't slow them down."
"male",70.3,7.96,19,324.775522497371,191.247093065543,39.935097988977,510.751163684031,80.5665210826034,20.9681987351539,1168.24359705368,956.905672629829,3,"H1","A2","apple","l",899,5.8,"Apple provides seamless user experience & premium features; perfect for a tech-savvy individual who demands power and reliability in their daily mobile life."
"female",64.8,6.59,19,57.0557104832084,256.409160822704,266.322931785496,222.175541492174,125.256013818645,307.591141805764,1234.81050020799,135.515183726326,1,"A1","S1","samsung","s",799,6.1,"A Samsung phone user who excels in productivity with over 1200 weekly minutes, my device seamlessly handles multitasking and never fails to impress with its sleek design."
"male",77,9.5,22,291.24546737267,142.906243490608,35.5107875872999,427.372544254673,125.701087744181,44.7029156605605,1067.43904610999,526.183679415379,2,"","S2","samsung","l",849,6.3,"Optimized for heavy use, this Samsung phone delivers impressive performance for power users. Its sleek design and vibrant display make it a top pick."
"female",68.4,7.59,23,169.281880031549,296.73727162358,98.8070242783191,270.778258819784,286.962696263617,3.08026062284772,1125.6473916397,79.9648946747184,1,"S2","A1","apple","s",849,6,"Apple's powerful device handles multitasking effortlessly, making it ideal for a busy individual who values productivity and efficiency."
"female",59.4,6.92,19,149.135496263726,340.668142422613,120.434471366157,388.66663943064,236.866777708631,104.947285278446,1340.71881247021,883.233754294459,3,"S2","A2","apple","l",899,5.8,"Apple's sleek design and efficient performance make it a standout choice for heavy users. Its user-friendly interface enhances productivity."
"male",66.6,5.77,19,0,418.861219927856,270.846352734524,194.959693536531,69.4748545638182,342.612962108061,1296.75508287079,670.708110156935,2,"H2","H1","huawei","s",699,5.7,"Huawei phone offers impressive battery life for heavy users. Fast performance and stunning camera make it a top choice for tech enthusiasts."
"female",71.8,8.51,21,386.710858126984,132.259037136038,82.0010923841293,481.554006971025,0,29.8581307377296,1112.38312535591,787.942148279864,3,"S1","A2","apple","l",899,5.8,"For an apple user clocking in over 1100 minutes weekly, this phone offers seamless performance and longevity, perfect for heavy multitasking."
"female",63.1,7.52,18,322.186626349739,295.634766907982,25.2299542262097,381.530583920082,217.265326950042,65.236191682411,1307.08345003647,446.634101349395,2,"","S2","samsung","l",849,6.3,"Samsung offers exceptional performance, impressive battery life, and a sleek design. Perfect for a heavy user who demands reliability and efficiency."
"female",61.2,6.23,20,404.048127170338,298.897735742914,57.1723481118897,388.115557499486,231.852294889747,52.8395014346743,1432.92556484905,994.728690179065,3,"","A2","apple","l",899,5.8,"Apple's battery life excels for heavy users like me. Camera captures life's detail in stunning clarity, although a larger screen would enhance the experience."
"female",61.7,6.1,23,431.756269099525,140.342986908582,17.9845650956088,589.869820754336,39.4897901067726,0,1219.44343196482,734.710796718951,3,"","S1","samsung","s",699,5.6,"Samsung phone delivers stellar performance. Its long-lasting battery easily handles my busy week of calls, texts, and streaming. A must-have for power users."
"male",71.3,8.56,20,314.920448753645,197.145384862641,0,514.914454049079,190.092637884343,53.2826709171543,1270.35559646686,1087.45135092689,3,"H2","S2","samsung","l",799,5.9,"Samsung provides a reliable smartphone experience with smooth performance for heavy users like me. The battery life is impressive, lasting throughout my busy week."
"female",61.4,6.33,20,226.519937154895,346.005734823018,159.987139343802,516.800845104606,371.550425982492,122.466145934712,1743.33022834353,20.5983390486799,1,"","A1","apple","s",849,6,"Efficiently designed for Apple enthusiasts who lead a busy lifestyle, this smartphone seamlessly handles a high volume of weekly usage with ease."
"female",60.9,5.94,21,110.130641334875,365.37762390305,114.943586451046,317.033265363776,175.635163844703,151.659371723618,1234.77965262107,427.883709435817,2,"","H1","huawei","s",699,5.7,"Huawei delivers exceptional performance for heavy users like me. The battery life is impressive, and the camera quality is top-notch. Highly recommend!"
"female",61.4,5.67,21,378.410321631993,181.946279945265,68.3153196854274,500.408015781704,117.98617736048,31.5369445931236,1278.60305899799,151.024389636237,1,"","S1","samsung","s",799,6.1,"Samsung offers a reliable phone with great battery life for heavy users like me. The camera quality is exceptional, making every moment captured unforgettable."
"female",68.3,7.76,20,254.51141414131,283.450417201263,70.1368503689365,517.61808468808,123.552949486861,14.7927315647805,1264.06244745123,1011.3329594559,3,"A2","A2","apple","l",809.1,5.8,"As a heavy user with a penchant for efficiency, I appreciate the seamless integration of Apple's device - it effortlessly handles my demanding weekly usage."
"male",66.5,6.38,19,381.068673908519,113.226352117037,7.06030980391527,483.937150748591,63.6681773384915,14.3769489834371,1063.33761289999,1087.05855354015,3,"S1","S1","samsung","s",629.1,5.6,"Samsung's smooth interface and long battery life make it perfect for power users. The camera quality is top-notch, capturing every detail with clarity."
"male",68.1,7.17,19,75.3526651050163,162.223061585546,250.369150993832,251.084195829857,86.7321493028617,371.679433123228,1197.44065594034,125.723041963764,1,"A2","S1","samsung","s",799,6.1,"Samsung delivers smooth performance and vibrant display. The battery life lasts longer, perfect for a busy multitasker who needs reliability on-the-go."
"male",69.7,7.71,18,0,259.233412506728,313.258195865937,240.839989804519,76.3180272723109,457.973934093671,1347.62355954317,590.419412930962,2,"","S2","samsung","l",849,6.3,"Samsung offers a sleek, high-performing device. Ideal for someone who values efficiency and productivity with their above-average phone usage."
"male",67,7.43,21,97.5195243785702,416.977615964572,146.352357704933,250.996997725034,396.968720683523,244.760668869243,1553.57588532588,144.158616742119,1,"","S1","samsung","s",799,6.1,"A reliable Samsung phone that easily handles heavy weekly usage. Great performance for those who rely heavily on their smartphone for daily tasks."
"female",60.6,6.85,20,52.5228790151795,263.851659413747,302.134253562513,231.225155842657,116.630201636833,362.95891308973,1329.32306256066,233.856214041822,1,"","S2","samsung","l",899,6.8,"Samsung delivers a seamless user experience for heavy smartphone users with robust features, fast performance, and exceptional battery life. Flat irons and styling hair is a favorite pastime of the user."
"male",64.2,5.67,21,383.168955733982,232.302010558211,57.7986024125423,464.533925197716,248.226532405343,10.6575646368377,1396.68759094463,557.28081551427,2,"","A1","apple","s",799,5.8,"Thrilled with my first apple phone - its impressive battery life easily keeps up with my demanding week of YouTube, emails, and social media."
"male",70.8,8.06,19,394.557832145645,160.084177386572,67.4561443040492,548.142284626162,171.742656245378,47.7312955816806,1389.71439028949,1041.84226717614,3,"","S2","samsung","l",799,5.9,"Samsung users seeking a dependable device for heavy daily use will appreciate the seamless performance and impressive battery life of this phone."
"male",66.2,6.93,21,370.153283173967,194.213495525642,98.8899289366116,515.013899787472,65.1142502553614,62.94493966363,1306.32979734268,961.237903589383,3,"","S1","samsung","s",699,5.6,"Samsung's battery life impresses, easily lasting a week with 1306 minutes of use. The sleek design and crisp screen make it an enjoyable experience."
"male",76.2,8.97,21,255.546319635728,359.359671712724,183.34878784143,343.126847478915,302.275688196849,168.936379041031,1612.59369390668,6.51236589159817,1,"","A1","apple","s",849,6,"Apple's stellar performance is unmatched for power users like myself. The seamless interface and impressive battery life make it worth every penny."
"male",69.2,7.1,18,388.416408561792,188.322405054252,80.973159340289,434.151068212615,135.012641612399,8.45278357739107,1235.32846635874,997.931631740183,3,"","A2","apple","l",899,5.8,"An Apple device with exceptional performance and battery life, ideal for those who demand high efficiency and seamless multitasking on their phone."
"male",69.2,7.9,19,215.939392111753,225.287377607403,110.496583747172,274.121545996554,265.537736722401,89.7751239837309,1181.15776016901,122.526843518484,1,"","H2","huawei","l",799,6.3,"Huawei smartphone offers sleek design and efficient performance for a heavy user who values reliability over flashy features."
"female",60.1,5.66,19,84.2248417455928,431.155864058388,125.99844019605,317.167960107799,439.942573619699,35.9466259577752,1434.4363056853,113.40270528011,1,"","A2","apple","l",999,6.5,"Apple offers a sleek, high-performing device that seamlessly handles my demanding 1434 minutes per week. Its efficiency truly matches my busy lifestyle."
"female",71.9,8.6,19,191.697353442094,350.679463772533,109.026280209462,259.184066057287,306.469480175639,0,1217.05664365701,639.09410390025,2,"A1","A1","apple","s",719.1,5.8,"The Apple phone has outstanding battery life, perfect for heavy users like me. The camera is top-notch, capturing every detail beautifully."
"male",67.9,6.93,19,325.656096528679,184.8173293174,72.1648078450509,412.570385963537,91.6307737442892,0.993770973367923,1087.83316437232,202.266110911965,1,"H2","H2","huawei","l",719.1,6.3,"Huawei delivers impressive performance for heavy users like me. The battery life holds up well with my extensive daily phone usage."
"female",71.9,9.37,19,106.757933012469,333.19178306421,196.978056437039,318.883790631593,255.484482520732,219.892725559744,1431.18877122579,965.388516684994,3,"S1","S2","samsung","l",799,5.9,"Samsung delivers top performance for power users like me who need a reliable device for multitasking, creative projects, and social media management."
"male",69.5,8.55,21,258.270461023726,298.816046299578,178.366929051743,377.001588714057,266.944170812282,106.935978772729,1486.33517467412,576.007505781949,2,"","S1","samsung","s",749,5.8,"Samsung delivers excellent performance & battery life. Weekly usage of 1486 mins suggests a tech-savvy individual who maximizes their phone's capabilities."
"male",68.7,7.48,23,201.525985793272,240.082939749045,120.831690486613,335.871677708433,332.511046752907,152.767888530526,1383.5912290208,611.379693775438,2,"","A1","apple","s",799,5.8,"With Apple, I've seamlessly integrated work, social media, and music into my weekly routine. The battery life could be longer for heavy users."
"female",63.5,6.06,21,133.658079677226,226.330763290945,206.880054572356,221.474192853056,48.0492004051491,328.388905536003,1164.78119633473,258.250396506861,1,"S1","S1","samsung","s",719.1,6.1,"Loyal Samsung user for years. Impressive battery life keeps up with my busy social calendar. Camera quality is top-notch for capturing memories."
"male",75.5,9.56,21,368.007437203637,170.604125810056,104.348835387646,545.087089736052,152.972495817885,35.4302033715922,1376.45018732687,925.953062800225,3,"","A2","apple","l",899,5.8,"Top-notch performance and sleek design make this apple phone a standout choice for heavy users. With exceptional battery life, it's perfect for someone who's always on the go."
"male",68.8,8.08,21,0,296.869506137721,229.629409141281,242.433398616852,141.176201396577,338.91755385148,1249.02606914391,773.628918899223,3,"A1","H1","huawei","s",599,5.2,"The Huawei phone's battery life easily handles my heavy daily usage, perfect for my on-the-go lifestyle. Its camera captures stunning moments effortlessly."
"female",63.4,6.9,19,140.472587180314,205.936915380706,182.283916049484,311.49449044837,66.4737538408826,184.870139851263,1091.53180275102,737.536954169627,3,"H1","A1","apple","s",749,5.5,"Apple phone user who extensively multitasks with 28 hours of weekly phone use. Incredible battery life ensures seamless operation throughout the day."
"female",56.7,5.53,21,161.334710972404,228.922177155843,248.885714919789,284.557111536713,113.829341811968,264.037462911912,1301.56651930863,208.060660396237,1,"","S1","samsung","s",799,6.1,"Samsung offers excellent battery life for heavy users like me. The camera quality is top-notch and the phone is reliable for everyday tasks."
"female",52.7,3.23,18,143.13972818942,232.759019910264,270.371519423109,245.001913887302,58.6838509145695,325.630811648391,1275.58684397306,495.903881906997,2,"H2","A1","apple","s",799,5.8,"Apple's device offers seamless integration and impressive battery life for heavy users. Ideal for those who are always on the go and need reliability."
"female",65.6,6.31,20,294.972424686017,166.708720195004,25.3986304855372,470.883209172762,163.994843136463,83.55260223105,1205.51042990683,534.614312145859,2,"S2","H1","huawei","s",699,5.7,"The Huawei smartphone offers impressive battery life for heavy users like me. The camera quality is top-notch, making every picture I take look professional."
"female",57.5,4.51,20,168.461108280633,457.973820549202,152.188422199711,343.666974547628,387.856719703152,0,1510.14704528033,518.68873303337,2,"","A1","apple","s",799,5.8,"As an Apple user, I appreciate the seamless performance and reliability. With heavy weekly usage, this phone's battery life and speed are impressive for my busy lifestyle."
"male",71.7,8.23,21,129.266249058668,356.001799769657,173.808656432589,305.788326182571,190.310037451147,113.897969230546,1269.07303812518,269.17922056606,1,"","A1","apple","s",849,6,"Impressive battery life and seamless performance make this Apple device a solid choice for power users who demand reliability and efficiency in their daily tasks."
"female",64.5,6.46,20,198.326026490406,314.939029028308,98.2763245093623,303.414627843693,181.778128333683,175.620542270532,1272.35467847599,503.706163629889,2,"","A1","apple","s",799,5.8,"Apple delivers a seamless user experience with efficient battery life for heavy users like me. Its sleek design and smooth performance make it worth the investment."
"female",60.5,5.29,21,180.376770219571,237.646039311717,216.378337238248,217.461245464682,119.423471960165,248.641335731771,1219.92719992615,550.570152624045,2,"","H1","huawei","s",699,5.7,"Huawei phone provides impressive battery life for heavy users like me. I rely on its long-lasting performance throughout my busy week."
"female",65.2,6.46,21,221.690280552822,385.763717453546,163.876070002944,287.44268752191,323.756959861704,157.050964407604,1539.58067980053,346.359257843345,1,"S2","H1","huawei","s",749,5.9,"Huawei's sleek design and long battery life are impressive. As a power user, I value its smooth performance and durability. Great investment!"
"female",63.7,7.49,22,423.396254426336,179.103373097944,53.3406774697772,572.342661113161,132.257772235544,106.833879673339,1467.2746180161,906.708388753235,3,"","S1","samsung","s",699,5.6,"Samsung phone has a powerful battery life to keep up with my busy week of constant calls, texts, and social media use. Perfect for the multitasker."
"male",71.8,7.77,21,118.443967337883,523.593934560855,116.413512535102,355.796427930699,434.419436871575,111.374581810449,1660.04186104656,708.649923765566,2,"A2","S1","samsung","s",749,5.8,"Samsung's durable build and vibrant display are perfect for heavy users. The battery life is impressive, lasting well through multiple days of usage."
"male",63.5,5.81,20,224.805691112373,182.062427131107,76.1627014782629,412.89772463254,0,89.5326895386797,985.461233892964,239.070238130633,1,"","S2","samsung","l",899,6.8,"Samsung delivers unmatched performance for high-usage individuals like me. The battery life easily lasts all day with intense gaming and video streaming."
"male",66.6,6.46,21,452.662107964196,180.869069397128,61.776118472849,462.614374667261,202.251189899811,137.407163123315,1497.58002352456,852.593097055797,3,"A1","A1","apple","s",674.1,5.5,"Apple phone user with intense productivity; seamlessly handles heavy daily use. Exquisite design and functionality elevate the smartphone experience."
"female",70.7,8.41,20,50.7221545066412,207.846965188622,299.457995703993,195.658824925763,156.601839257394,346.345386770756,1256.63316635317,313.024226455018,1,"H1","S1","samsung","s",799,6.1,"Samsung phone offers exceptional battery life for heavy users like me. It seamlessly handles my 1256 minutes of weekly usage with power to spare."
"female",67.6,8.29,21,455.364156171792,239.226654221496,51.8451540356214,529.395257119972,123.328397968707,95.5527661635108,1494.7123856811,192.954021787737,1,"","H2","huawei","l",799,6.3,"Impressive Huawei device with long-lasting battery; perfect for a heavy user like me who's always on the go. A reliable choice for power users."
"female",59.8,5.62,18,174.087643884852,276.561196338276,93.337085967476,223.366226150493,129.836618257432,169.668324748012,1066.85709534654,178.438996138982,1,"H2","H2","huawei","l",719.1,6.3,"Impressive performance and long-lasting battery makes this Huawei device perfect for heavy users who demand reliability and efficiency in their daily tasks."
"female",67.7,7.35,21,313.98206220938,352.990341382706,148.687676475188,301.057526676979,315.189096084564,67.2033558198696,1499.11005864869,242.287685045041,1,"S2","H1","huawei","s",749,5.9,"Huawei delivers exceptional performance for heavy users with above-average screen time. Sleek design and long-lasting battery make it a solid choice."
"male",70.9,8.17,21,334.70871611577,185.493387949736,126.699083308295,482.791046925538,96.8763612508275,9.35986236324703,1235.92845791341,941.807680635247,3,"","S2","samsung","l",799,5.9,"A reliable Samsung phone that effortlessly handles a heavy workload of calls, texts, and apps. Perfect for the busy multitasker who never slows down."
"female",63.6,6.61,19,0,364.655840652708,286.024172988376,301.6246607738,105.775727601952,351.53797213273,1409.61837414957,1011.16469689924,3,"H1","A2","apple","l",899,5.8,"Apple phones deliver reliable performance for heavy users like me. The sleek design and seamless interface make it worth every penny."
"female",68.5,7.89,20,85.1371857981564,433.148147216333,133.598169002614,294.875728768973,346.494553646612,204.088984893632,1497.34276932632,905.184706677217,3,"","A2","apple","l",899,5.8,"Apple's efficient battery life and user-friendly interface make it a reliable companion for busy multitaskers. Perfect for on-the-go professionals."
"male",72.7,8.12,20,176.50968156618,413.074846117175,167.02245506404,288.002264508946,388.305316185267,86.5110635277385,1519.42562696935,156.936884171329,1,"H2","A1","apple","s",849,6,"Apple continues to impress with seamless integration and robust features. Perfect for heavy users who demand high performance. Effortlessly stylish!"
"male",71.7,8.27,19,479.468573140027,210.847699843608,56.4697477084843,370.715241693133,162.114706166295,65.9920497778542,1345.6080183294,1045.11795099406,3,"H1","S2","samsung","l",799,5.9,"Samsung phones are perfect for multitasking with their seamless performance. As a busy professional juggling work and personal life, I rely heavily on my device for efficiency."
"female",64,5.94,22,57.9461500169544,252.055946430346,329.478379328973,237.58727427105,114.639569547581,346.735964996589,1338.44328459149,135.709197889082,1,"H2","H1","huawei","s",749,5.9,"Huawei phone delivers exceptional battery life for heavy users like myself. Stunning camera quality and sleek design make it a top choice for daily use."
"female",60.8,5.52,18,214.19738612503,373.994304088696,112.101827214153,286.351097206309,311.610151892385,190.026483486645,1488.28125001322,618.243710143026,2,"","S1","samsung","s",749,5.8,"Samsung smartphone is perfect for heavy users like me. The battery life is impressive and the camera quality exceeds my expectations. A true multitasking powerhouse."
"male",69.6,7.05,20,270.500665280468,302.125278207444,139.885536333542,313.179262692939,302.218327998653,185.623723879159,1513.53279439221,290.45623044949,1,"","A1","apple","s",849,6,"Apple's device provides seamless performance for heavy users like me. Its sleek design and high efficiency meet my demanding needs effortlessly."
"female",66.2,6.6,21,370.273667057229,187.438523458557,71.6141971157326,553.284957580008,84.4025344612417,64.382261552171,1331.39614122494,521.263611162081,2,"H2","A2","apple","l",899,6.1,"Apple phone is perfect for power users with heavy weekly phone usage. Its sleek design and performance ensure a seamless experience for those always on the go."
"male",73.8,8.34,22,213.039979298276,97.4641921709517,257.053764558095,200.139887119688,140.073458372449,254.002567161592,1161.77384868105,901.436463477556,3,"A2","S2","samsung","l",799,5.9,"Samsung: With a vibrant display and smooth performance, this phone is perfect for someone who is constantly on-the-go, juggling work and social activities."
"male",70.2,7.11,20,227.165370556737,203.524916670279,58.7936534641823,509.928351844911,118.15388143486,1.80113976905808,1119.36731374003,449.685202195775,2,"","S1","samsung","s",749,5.8,"Samsung's impressive battery life easily keeps up with my jam-packed schedule, never leaving me stranded without power. Ideal for busy multitaskers."
"female",66.7,7.8,19,142.413352263452,89.0786554347234,0,381.248882181798,0,25.1211097379369,637.861999617911,1049.22993629845,3,"","H1","huawei","s",599,5.2,"Huawei provides great battery life with smooth performance. Perfect for those who prioritize efficiency over screen time."
"male",70.6,7.43,20,185.250798253193,390.003739808862,117.928849000592,305.603963003712,347.297710007477,108.555517367887,1454.64057744172,759.022729370743,3,"","S1","samsung","s",699,5.6,"Samsung delivers top-notch performance for power users like me who need a reliable phone for heavy daily tasks. Its efficiency truly shines in my hands."
"female",63,6.11,21,0,398.20487164834,254.212682473462,238.562229698044,111.920836128464,265.102958229246,1268.00357817756,230.957434305921,1,"","S1","samsung","s",799,6.1,"Samsung phone has been a reliable companion for my busy schedule, seamlessly handling my high weekly phone usage with its impressive performance and battery life."
"female",70.9,8.3,20,74.213726678871,341.16070194668,220.787520189825,256.541963607223,153.101805074939,229.114281020226,1274.91999851776,692.573599729687,2,"","S1","samsung","s",749,5.8,"Samsung offers a reliable smartphone with impressive battery life for heavy users. Great for those constantly on-the-go and in need of dependable performance."
"male",78,10.24,18,156.622828283861,340.198169049249,116.070779476719,229.928991319624,240.288851245292,129.777173792345,1212.88679316709,719.651917750947,2,"","A2","apple","l",899,6.1,"A reliable daily driver, this Apple smartphone delivers seamless performance for heavy users like me who depend on their device for work, socializing, and entertainment."
"female",69,7.23,19,365.661982917075,242.030975744877,58.6337029128297,473.974827972763,45.9858127843714,109.523505833951,1295.81080816587,1008.5759479166,3,"A2","S1","samsung","s",699,5.6,"Samsung: With over 1200 minutes a week, this phone is a workhorse for the busy multitasker. The battery life and performance are commendable."
"male",69.5,6.9,20,541.174131347842,260.728720224804,90.0846092408259,523.480792578528,235.121354663509,131.374234088587,1781.9638421441,256.570021871943,1,"A2","A1","apple","s",849,6,"With its seamless integration of software and hardware, this Apple device is perfect for the tech-savvy user who demands top-notch performance and reliability."
"male",66.1,6.08,20,304.576542795251,148.86812581065,82.887605798751,490.822789324319,109.053291075439,71.5850759658475,1207.79343077026,559.643146291375,2,"S2","H1","huawei","s",699,5.7,"Impressively reliable for my heavy usage. The camera quality is exceptional, with crisp images even in low light. Huawei truly delivers premium performance."
"female",59.7,5.79,22,236.114373218448,291.394414103423,146.806676839493,270.54105902077,230.088041132792,44.9828599698592,1219.92742428478,725.886500819586,2,"","H1","huawei","s",699,5.7,"Impressive battery life on my Huawei, easily lasting through my 7 days of heavy usage. The camera quality is also top-notch for capturing every moment."
"female",63.1,6.1,19,223.880886544895,190.377212397398,46.9168922341183,371.687126230947,124.118425624568,110.561735106077,1067.542278138,988.524088542443,3,"S2","S2","samsung","l",719.1,5.9,"Samsung delivers exceptional performance for heavy users like me. The battery life and speed are top-notch, making it perfect for multitasking on the go."
"male",71.7,9.16,20,188.634145687201,183.555764303078,91.7043252032309,351.223242818824,28.947982044097,173.491653677535,1017.55711373397,792.606031621806,3,"H1","S1","samsung","s",699,5.6,"Samsung phone: top-notch camera & battery life make it my go-to for daily social media updates, emails, and gaming sessions. Ideal for power users."
"female",59,5.05,18,431.788908585929,225.049755354676,51.1631479043911,435.926499678966,126.450071206656,76.8540765469189,1347.23245927754,397.168446178082,2,"H1","A1","apple","s",799,5.8,"With Apple, multitasking is a breeze. Transitioning from work calls to streaming music seamlessly. Battery life impressively long-lasting."
"male",66,6.29,19,393.008763301093,109.433218194721,37.4069746818228,634.091856132119,19.1410043535029,8.97916884031423,1202.06098550357,965.757226529997,3,"","A1","apple","s",749,5.5,"Apple's impressive battery life keeps up with my demanding schedule, making it the ideal companion for a power user like me."
"female",62.1,6.35,20,292.645222157777,159.354164681922,64.0292804325906,390.38140237774,114.061587142441,0,1020.47165679247,424.871059352532,2,"","S1","samsung","s",749,5.8,"Samsung's battery life impressed me with its endurance during my intensive weekly usage. The camera also delivered crisp shots. Great choice for power users!"
"female",70.6,8.27,21,449.069127409832,173.942145889215,75.4727430953408,566.217878002639,104.915537583942,0,1369.61743198097,512.82395178033,2,"S1","H1","huawei","s",699,5.7,"Impressively efficient and reliable Huawei smartphone for heavy daily use. Perfect for tech-savvy individuals who demand top-notch performance."
"female",63.6,6.39,21,320.821558732507,110.94966764434,114.788194365936,378.828236303839,97.6681145310418,51.540394747292,1074.59616632496,397.035522765014,2,"H2","S1","samsung","s",749,5.8,"Samsung: With my heavy usage, this phone's battery life impresses me. The camera is top-notch for my photography hobby. Fast performance for my multitasking needs."
"male",70.6,8.1,18,72.5451493059093,487.582356950384,96.1553878916736,268.472624807694,359.075041388108,104.178571583099,1388.00913192687,780.615791765507,3,"","A1","apple","s",749,5.5,"Apple excels in fluidity and durability, enhancing my daily multitasking and photography needs with ease. Its sleek design complements my on-the-go lifestyle."
"male",64.1,6.08,21,137.706352188891,147.371115322119,225.13775973489,267.134503831869,110.232184019565,297.397481413488,1184.97939651082,249.250799208879,1,"","H2","huawei","l",799,6.3,"Impressive battery life for a heavy user like me, lasting well beyond a day with my Huawei. Smooth performance and great camera quality."
"male",71.3,8.38,21,159.335798064426,303.566337731767,109.718593742594,401.252092313444,223.872489507109,98.7352811117981,1296.48059247114,765.666075470392,3,"","S2","samsung","l",799,5.9,"Samsung's battery life impresses, lasting me through heavy weekly use. Its sleek design and vibrant display add to the overall experience."
"female",69.4,8.8,19,166.890730855987,425.096468126548,157.359770831938,269.474092634811,331.36345804746,203.26221811283,1553.44673860957,195.131093015894,1,"","S2","samsung","l",899,6.8,"Samsung phone user here! With my busy schedule, this phone easily handles my 1500+ minutes a week. The battery life is impressive and performance is top-notch."
"male",71.9,7.93,18,513.971898549375,163.31398871335,99.9428045654633,585.32644891121,171.445530988032,11.5343195078869,1545.53499123532,723.662387233227,2,"","A1","apple","s",799,5.8,"As an Apple enthusiast who uses my phone regularly for work and staying connected, the seamless performance and reliability of this device truly stands out."
"female",66.5,7.12,22,121.990688457367,242.310506958164,40.9612727815925,400.963596115422,191.919008722436,39.552301616128,1037.69737465111,175.314729441889,1,"","S1","samsung","s",799,6.1,"Samsung offers stellar performance for heavy users like me. With over 1000 minutes weekly, this phone keeps up effortlessly. A true powerhouse."
"female",66.3,7.32,22,483.470198477955,193.132142487328,0,591.693523398641,107.303039443954,54.6129529629405,1430.21185677082,655.464028951246,2,"","A1","apple","s",799,5.8,"Apple's device offers exceptional battery life for heavy users like me. Smooth performance & great camera. Ideal for multitasking and media consumption."
"female",66.2,5.77,21,263.726257558624,294.294229200819,95.2321081508775,264.979510468215,163.499622430358,123.939684006239,1205.67141181513,661.644201980438,2,"H1","H2","huawei","l",749,6,"My Huawei phone keeps up with my busy schedule effortlessly. The battery life is impressive, lasting through my long days without needing a recharge."
"male",67.7,6.76,19,430.425779296805,84.9197641143771,46.6526101190411,518.321488915573,49.9276559978104,68.2934327570069,1198.54073120061,787.57910384424,3,"","A1","apple","s",749,5.5,"As an Apple user who is constantly on the go, I appreciate the seamless integration of apps on this device. It's like having a personal assistant in my pocket."
"male",71.8,8.35,20,205.957036515991,257.464496338693,164.27898209794,231.391817193823,120.099511610743,210.478750855954,1189.67059461314,892.826011692639,3,"","A2","apple","l",899,5.8,"Apple's latest device exceeded my expectations with its exceptional battery life and top-notch camera. Perfect for frequent social media users and multitaskers."
"male",71.6,8.56,23,216.876996403678,380.172771883239,73.9082408997263,252.587934352209,272.955899987182,108.940743332149,1305.44258685818,331.037110801321,1,"","A2","apple","l",999,6.5,"Effortlessly efficient with Apple's seamless interface. Ideal for someone with a busy, communication-heavy lifestyle. Prioritizes productivity over distractions."
"male",71.2,8.77,19,252.418357159138,146.329431459438,61.8165434017566,625.846583848089,64.2153202653076,0,1150.62623613373,431.733319703024,2,"S2","S2","samsung","l",764.1,6.3,"Samsung phone's battery life impresses me with 1150 weekly minutes! The camera quality is superb for capturing life's moments. A busy social butterfly must own this."
"male",69.9,7.79,20,316.656942109794,256.391409143508,94.2228090274339,485.045814970459,139.25223172528,221.786426673072,1513.35563364955,31.874801766593,1,"A2","A1","apple","s",849,6,"With Apple's efficient processor, this phone seamlessly handles my heavy weekly usage. Its sleek design complements my busy, on-the-go lifestyle."
"female",64.8,6.26,21,133.19115153452,298.771820976487,177.13285586305,241.063946409717,183.585211071407,222.18028634198,1255.92527219716,661.927771232091,2,"","A1","apple","s",799,5.8,"A reliable choice for heavy Apple users who demand performance. Its sleek design and seamless integration make it a standout among the competition."
"male",65.1,5.99,19,106.947578494251,290.631818770261,164.5127679262,204.785177036912,124.347744228375,247.004249570317,1138.22933602631,170.667707582936,1,"S1","H2","huawei","l",799,6.3,"Huawei offers a sleek smartphone with impressive battery life for heavy users. Its seamless performance caters to those who prioritize efficiency and reliability."
"male",68.9,7.19,21,330.252817167145,194.048074947169,78.1139535293674,476.808233308657,45.5689037925799,80.2029269895156,1204.99490973443,491.194591997657,2,"S2","A2","apple","l",899,6.1,"Apple phone is perfect for power users who need performance and reliability. With over 1200 weekly minutes, this user values efficiency and functionality."
"male",68.2,7.47,20,381.289630640091,260.687838705613,91.8584035884966,432.692242916317,150.530302817156,101.177882840766,1418.23630150844,402.152947064489,2,"","A2","apple","l",899,6.1,"A sleek and reliable choice for the busy user who values efficiency. With long-lasting battery life, perfect for all-day multitasking."
"female",62.6,7.03,20,424.740946046535,134.793234127896,45.1232188377774,496.474346664287,55.7478782979634,0,1156.87962397446,948.377753393725,3,"","A2","apple","l",899,5.8,"Impressive battery life and seamless performance; ideal for multitaskers like me who rely heavily on their smartphone throughout the week."
